,Price,Currency,Brokered_by,AD_Situation,Rooms,Bath,Building space,Measruing unit,Address,City,State
1467,635000,USD,First Team Real Estate,New,3,2.0,1205,sqft,"1414 Sudene Ave, Fullerton, CA 92831",Fullerton, CA 92831
1468,425000,USD,Coldwell Banker Realty - Newport Beach,New,2,2.5,1385,sqft,"25 Beach Dr, Newport Beach, CA 92663",Newport Beach, CA 92663
1469,479000,USD,Major League Properties,New,2,2.5,1046,sqft,"177 N Singingwood St Unit 7, Orange, CA 92869",Orange, CA 92869
1470,779000,USD,Advance Estate Realty,New,3,2.0,1900,sqft,"14632 Jefferson St, Midway City, CA 92655",Midway City, CA 92655
1471,744900,USD,Berkshire Hathaway HomeServices CA Properties,New,3,2.5,1764,sqft,"8330 E Quiet Canyon Ct, Anaheim Hills, CA 92808",Anaheim Hills, CA 92808
1472,589900,USD,Advance Estate Realty,New,3,2.5,1930,sqft,"435 N Santa Maria St, Anaheim, CA 92801",Anaheim, CA 92801
1473,725000,USD,First Team Real Estate,New,1,1.0,770,sqft,"17088 Bluewater Ln, Huntington Beach, CA 92649",Huntington Beach, CA 92649
1474,978000,USD,"Samer Kabab, Broker",New,5,3.0,3084,sqft,"8 Mulberry Ln, Trabuco Canyon, CA 92679",Trabuco Canyon, CA 92679
1475,725000,USD,Redfin,New,3,2.0,1657,sqft,"730 Hemingway Ave, Placentia, CA 92870",Placentia, CA 92870
1476,925000,USD,Keller Williams Realty,New,5,3.0,2459,sqft,"48 San Bonifacio, Rancho Santa Margarita, CA 92688",Rancho Santa Margarita, CA 92688
1477,720000,USD,Redfin,New,4,2.5,1667,sqft,"680 W Imperial Hwy, Brea, CA 92821",Brea, CA 92821
1478,549000,USD,New Star Realty &amp; Investment,New,2,2.5,1551,sqft,"2764 W Madison Cir, Anaheim, CA 92801",Anaheim, CA 92801
1479,959000,USD,Pacific Sotheby's International Realty,New,4,3.5,2638,sqft,"5 Harvard Ct, Coto de Caza, CA 92679",Coto de Caza, CA 92679
1480,838800,USD,Keller Williams Irvine,New,3,2.5,1904,sqft,"66 Modesto, Irvine, CA 92602",Irvine, CA 92602
1481,885500,USD,Deasy Penner Podley,New,4,2.0,2295,sqft,"700 Miramar Dr, Fullerton, CA 92831",Fullerton, CA 92831
1482,798500,USD,"Smart Partner, Realtors",New,4,2.0,1909,sqft,"630 E Vista Del Playa Ave, Orange, CA 92865",Orange, CA 92865
1483,424900,USD,Aliso Niguel Realty,New,2,2.0,924,sqft,"68 Anacapa Ct Unit 124, Lake Forest, CA 92610",Lake Forest, CA 92610
1484,1125000,USD,Coldwell Banker Realty - Laguna Niguel,New,3,2.0,1812,sqft,"34076 Crystal Lantern St, Dana Point, CA 92629",Dana Point, CA 92629
1485,355000,USD,Premier Cal Realty,New,1,1.0,754,sqft,"6600 Warner Ave Unit 210, Huntington Beach, CA 92647",Huntington Beach, CA 92647
1486,702000,USD,RE/MAX Cornerstone - Brea,New,3,3.0,1664,sqft,"3615 Blue Gum Dr, Yorba Linda, CA 92886",Yorba Linda, CA 92886
1487,599900,USD,Mcveigh Properties,New,2,2.0,1149,sqft,"8191 Sandcove Cir Unit 103, Huntington Beach, CA 92646",Huntington Beach, CA 92646
1488,1375000,USD,Keller Williams Irvine,New,5,3.0,3398,sqft,"15530 Cardamon Way, Tustin, CA 92782",Tustin, CA 92782
1489,589900,USD,Keller Williams Irvine,New,3,2.0,1752,sqft,"3420 Calle Azul Unit 3D, Laguna Woods, CA 92637",Laguna Woods, CA 92637
1490,924900,USD,Keller Williams Realty Ntustin,New,3,3.0,1980,sqft,"22738 Bayshore Ln, Lake Forest, CA 92630",Lake Forest, CA 92630
1491,824900,USD,Re/Max Terrasol,New,3,2.0,1176,sqft,"9431 Blane Cir, Huntington Beach, CA 92646",Huntington Beach, CA 92646
1492,999500,USD,Seven Gables Real Estate,New,3,2.5,2075,sqft,"2111 Alabama St, Huntington Beach, CA 92648",Huntington Beach, CA 92648
1493,669000,USD,Keller Williams Realty - Huntington Beach,New,3,2.0,1069,sqft,"21161 Larchmont Dr, Lake Forest, CA 92630",Lake Forest, CA 92630
1494,1419000,USD,Village Green Real Estate,New,5,3.0,3303,sqft,"1789 Kinglet Ct, Costa Mesa, CA 92626",Costa Mesa, CA 92626
1495,899900,USD,Re/Max Champions,New,5,2.5,2320,sqft,"19951 Fernglen Dr, Yorba Linda, CA 92886",Yorba Linda, CA 92886
1496,928000,USD,Berkshire Hathaway HomeServices,New,5,3.0,2412,sqft,"38 Bluebell, Lake Forest, CA 92630",Lake Forest, CA 92630
1497,1150000,USD,"CB Richard Ellis, Inc.",New,8,8.0,3469,sqft,"1804 W Glen Ave, Anaheim, CA 92801",Anaheim, CA 92801
1498,959900,USD,BRC Advisors BH,New,6,4.0,3478,sqft,"1140 N Amberly Ln, Anaheim Hills, CA 92807",Anaheim Hills, CA 92807
1499,527990,USD,Meritage Homes,New,2,2.5,1479,sqft,"Modena at Esencia 9 Concepcion Street, Rancho Mission Viejo, CA 92694",Rancho Mission Viejo, CA 92694
1500,1579000,USD,COMPASS,New,3,2.5,1710,sqft,"600 Heliotrope Ave, Corona Del Mar, CA 92625",Corona Del Mar, CA 92625
1501,1290000,USD,Realty ONE Group West,New,4,4.0,2653,sqft,"116 Doverwood, Irvine, CA 92620",Irvine, CA 92620
1502,951464,USD,Richmond American Homes,New,4,3.0,2430,sqft,"135 Spectacle, Irvine, CA 92618",Irvine, CA 92618
1503,3580000,USD,"Toll Brothers Real Estate, Inc",New,4,4.5,4931,sqft,"60 Gravity, Irvine, CA 92618",Irvine, CA 92618
1504,2450000,USD,COMPASS,New,4,4.0,2336,sqft,"221 Sapphire Ave, Newport Beach, CA 92662",Newport Beach, CA 92662
1505,3380000,USD,"Toll Brothers Real Estate, Inc",New,5,5.5,4625,sqft,"56 Gravity, Irvine, CA 92618",Irvine, CA 92618
1506,2798000,USD,Pacific Sotheby's International Realty,New,4,3.5,3631,sqft,"9 Observatory, Newport Coast, CA 92657",Newport Coast, CA 92657
1507,1305995,USD,Baldwin &amp; Sons,New,5,3.5,3569,sqft,"The Oaks at Portola Hills 1582 Sunset View Drive, Trabuco Canyon, CA 92679",Trabuco Canyon, CA 92679
1508,704277,USD,Landsea Real Estate Calif Inc.,New,3,3.5,1800,sqft,"153 Alder Rdg, Lake Forest, CA 92610",Lake Forest, CA 92610
1509,2145995,USD,Toll Brothers,New,5,5.5,4627,sqft,"Alara at Altair 58 Gravity, Irvine, CA 92618",Irvine, CA 92618
1510,246000,USD,"Eva Raleigh, Broker",New,2,2.0,1344,sqft,"2528 View Lk Unit 155, Santa Ana, CA 92705",Santa Ana, CA 92705
1511,582000,USD,Regency Real Estate Brokers,New,2,2.0,1470,sqft,"4 Green Brier Cir Unit 56, Coto de Caza, CA 92679",Coto de Caza, CA 92679
1512,549000,USD,Listed Simply,New,2,2.0,1213,sqft,"26531 Azuer, Mission Viejo, CA 92691",Mission Viejo, CA 92691
1513,535000,USD,Trillion Real Estate,New,4,2.5,1622,sqft,"21708 Lake Vista Dr, Lake Forest, CA 92630",Lake Forest, CA 92630
1514,720000,USD,First Team Real Estate,New,4,2.0,1752,sqft,"2425 N Linwood Ave, Santa Ana, CA 92705",Santa Ana, CA 92705
1515,370000,USD,Keller Williams Realty - Huntington Beach,New,2,2.0,1017,sqft,"10630 Lakeside Dr N Unit H, Garden Grove, CA 92840",Garden Grove, CA 92840
1516,799500,USD,Re/Max Coastal Luxury,New,3,2.0,2341,sqft,"4575 Amberwood Ave, La Palma, CA 90623",La Palma, CA 90623
1517,649900,USD,Century 21 Award,New,2,2.5,1680,sqft,"4494 Shorebird Dr Unit 14, Huntington Beach, CA 92649",Huntington Beach, CA 92649
1518,378800,USD,Elite Investments,New,2,2.0,816,sqft,"19801 Meadow Ridge Dr Apt 20, Trabuco Canyon, CA 92679",Trabuco Canyon, CA 92679
1519,610000,USD,Coldwell Banker Realty - Newport Beach,New,3,2.5,1459,sqft,"130 Bloomfield Ln, Rancho Santa Margarita, CA 92688",Rancho Santa Margarita, CA 92688
1520,465000,USD,Surterre Properties | Monarch Beach,New,2,2.0,1263,sqft,"12664 Chapman Ave Unit 1116, Garden Grove, CA 92840",Garden Grove, CA 92840
1521,840000,USD,Redfin,New,4,3.0,2196,sqft,"11 Baroque Way, Lake Forest, CA 92610",Lake Forest, CA 92610
1522,415000,USD,Century 21 Discovery,New,2,1.5,1104,sqft,"628 E Birch St Apt B, Brea, CA 92821",Brea, CA 92821
1523,428000,USD,Seven Gables Real Estate,New,2,2.0,1070,sqft,"5744 E Creekside Ave Unit 14, Orange, CA 92869",Orange, CA 92869
1524,329900,USD,Re/Pro Realty,New,2,2.0,798,sqft,"2829 S Fairview St Unit B, Santa Ana, CA 92704",Santa Ana, CA 92704
1525,389000,USD,First Team Real Estate,New,2,1.5,1104,sqft,"493 E 1st St, Tustin, CA 92780",Tustin, CA 92780
1526,849999,USD,Realty ONE Group West,New,5,3.0,2812,sqft,"7622 E Crown Pkwy, Orange, CA 92867",Orange, CA 92867
1527,919900,USD,"Homesmart, Evergreen Realty",New,4,3.0,2882,sqft,"26965 Recodo Ln, Mission Viejo, CA 92691",Mission Viejo, CA 92691
1528,2249000,USD,First Team Real Estate,New,4,5.5,4096,sqft,"11 Vaquero Rd, Ladera Ranch, CA 92694",Ladera Ranch, CA 92694
1529,599000,USD,Listed Simply,New,4,2.0,1233,sqft,"1437 Magnolia Ave, Santa Ana, CA 92707",Santa Ana, CA 92707
1530,860000,USD,First Team Real Estate,New,4,2.5,2578,sqft,"1060 S Pegasus St, Anaheim Hills, CA 92807",Anaheim Hills, CA 92807
1531,419000,USD,Keller Williams Realty - Huntington Beach,New,3,1.5,925,sqft,"4679 Marea Dr Unit 63A, Huntington Beach, CA 92649",Huntington Beach, CA 92649
1532,1369000,USD,"John Sarkaria, Broker",New,4,3.0,2900,sqft,"18802 E Ridgewood Ln, Villa Park, CA 92861",Villa Park, CA 92861
1533,1098000,USD,Coldwell Banker Platinum Prop.,New,4,4.0,2675,sqft,"29 Hallmark, Irvine, CA 92620",Irvine, CA 92620
1534,1199888,USD,RE/MAX Cornerstone - Yorba Linda,New,5,4.5,3900,sqft,"1106 Soto Pl, Placentia, CA 92870",Placentia, CA 92870
1535,435000,USD,Douglas Elliman - Laguna Niguel,New,2,2.0,947,sqft,"6 Aruba St, Laguna Niguel, CA 92677",Laguna Niguel, CA 92677
1536,899900,USD,C21Wright,New,3,2.5,2087,sqft,"375 Monte Vista Ave Apt D, Costa Mesa, CA 92627",Costa Mesa, CA 92627
1537,530000,USD,Keller Williams Realty,New,3,2.0,1223,sqft,"6601 Kameha Cir, Yorba Linda, CA 92886",Yorba Linda, CA 92886
1538,1195000,USD,RICCI REALTY,New,5,3.0,2888,sqft,"13311 Presidio Pl, Tustin, CA 92782",Tustin, CA 92782
1539,778999,USD,REMAX PREMIER REALTY,New,4,2.5,1632,sqft,"18 Sanderling Ln, Aliso Viejo, CA 92656",Aliso Viejo, CA 92656
1540,815900,USD,"HomeSmart, Evergreen Realty",New,4,2.0,2185,sqft,"23055 El Caballo St, Lake Forest, CA 92630",Lake Forest, CA 92630
1541,839000,USD,Keller Williams Realty,New,4,2.5,2029,sqft,"418 Livingston Ave, Placentia, CA 92870",Placentia, CA 92870
1542,824900,USD,Keller Williams Realty Ntustin,New,3,2.5,1950,sqft,"25222 Pradera Dr, Mission Viejo, CA 92691",Mission Viejo, CA 92691
1543,1090000,USD,Century 21 Award,New,4,2.5,2026,sqft,"18 Grandbriar, Aliso Viejo, CA 92656",Aliso Viejo, CA 92656
1544,949000,USD,First Team Real Estate,New,4,2.5,2450,sqft,"11155 McCabe River Cir, Fountain Valley, CA 92708",Fountain Valley, CA 92708
1545,950000,USD,First Team Real Estate,New,4,3.0,1875,sqft,"12 Bayfield, Irvine, CA 92614",Irvine, CA 92614
1546,939000,USD,RE/MAX Cornerstone - Brea,New,4,2.5,2520,sqft,"176 Morning Glory St, Brea, CA 92821",Brea, CA 92821
1547,769000,USD,"Rory Hughes, Broker",New,3,2.0,1348,sqft,"1213 Belfast Ave, Costa Mesa, CA 92626",Costa Mesa, CA 92626
1548,1399900,USD,Kent Realty,New,4,3.0,2949,sqft,"19 Cielo Azul, Mission Viejo, CA 92692",Mission Viejo, CA 92692
1549,950000,USD,Realty ONE Group West,New,4,2.0,1982,sqft,"985 Dahlia Ave, Costa Mesa, CA 92626",Costa Mesa, CA 92626
1550,939900,USD,First Team Real Estate,New,3,2.0,1642,sqft,"9361 Candlewood Dr, Huntington Beach, CA 92646",Huntington Beach, CA 92646
1551,655000,USD,Melia Homes,New,4,3.5,2235,sqft,"Via Amor 807 S Highland Ave, Fullerton, CA 92832",Fullerton, CA 92832
1552,1899000,USD,Coldwell Banker Realty - Newport Beach,New,4,3.0,1640,sqft,"503 Fernleaf Ave, Corona Del Mar, CA 92625",Corona Del Mar, CA 92625
1553,1495000,USD,Berkshire Hathaway HomeServices,New,4,2.5,3082,sqft,"27012 Calle Maria, Dana Point, CA 92624",Dana Point, CA 92624
1554,605000,USD,Melia Homes,New,3,2.5,1684,sqft,"Via Amor 807 S Highland Ave, Fullerton, CA 92832",Fullerton, CA 92832
1555,1820000,USD,"Liang Li, Realty",New,5,5.5,3936,sqft,"201 Radial, Irvine, CA 92618",Irvine, CA 92618
1556,1199900,USD,Landmark Realtors,New,4,3.0,3307,sqft,"28862 Greenacres, Mission Viejo, CA 92692",Mission Viejo, CA 92692
1557,1595000,USD,Anderson Ballard Companies,New,4,3.5,2352,sqft,"917 Avenida Salvador, San Clemente, CA 92672",San Clemente, CA 92672
1558,625000,USD,Melia Homes,New,3,2.5,1889,sqft,"Via Amor 807 S Highland Ave, Fullerton, CA 92832",Fullerton, CA 92832
1559,365000,USD,Re/Max Property Connection,New,1,1.0,676,sqft,"26701 Quail Crk Apt 114, Laguna Hills, CA 92656",Laguna Hills, CA 92656
1560,650000,USD,Melia Homes,New,4,3.0,1967,sqft,"Via Amor 807 S Highland Ave, Fullerton, CA 92832",Fullerton, CA 92832
1561,590000,USD,Melia Homes,New,3,2.5,1578,sqft,"Via Amor 807 S Highland Ave, Fullerton, CA 92832",Fullerton, CA 92832
1562,1225000,USD,Berkshire Hathaway HomeServices,New,4,3.0,1976,sqft,"8351 Cade Cir, Huntington Beach, CA 92646",Huntington Beach, CA 92646
1563,759000,USD,RE/MAX Equity Group,New - 3 hours ago,4,3.0,2961,sqft,"1365 NE Crestview Ln, Corbett, OR 97019",Corbett, OR 97019
1564,384900,USD,Think Real Estate,New - 3 hours ago,2,1.0,1284,sqft,"4311 NE 80th Ave, Portland, OR 97218",Portland, OR 97218
1565,299900,USD,"eXp Realty, Inc. Oregon",New - 3 hours ago,2,1.0,1674,sqft,"6004 SE 136th Ave, Portland, OR 97236",Portland, OR 97236
1566,405000,USD,ELEETE Real Estate,New - 3 hours ago,3,2.0,1123,sqft,"9620 N Edison St, Portland, OR 97203",Portland, OR 97203
1567,499000,USD,Keller Williams-PDX Central,New - 3 hours ago,3,2.0,1478,sqft,"2425 SE Taggart St, Portland, OR 97202",Portland, OR 97202
1568,665000,USD,@Home Property Group Llc,New - 5 hours ago,4,2.0,2398,sqft,"3155 NW Rio Vista Ter, Portland, OR 97210",Portland, OR 97210
1569,245900,USD,Inhabit Real Estate Llc,New - 9 hours ago,1,1.0,577,sqft,"6804 SE 77th Ave, Portland, OR 97206",Portland, OR 97206
1570,324900,USD,Refind Llc,New - 9 hours ago,3,2.0,1129,sqft,"4300 SE 4th St, Gresham, OR 97080",Gresham, OR 97080
1571,1850000,USD,Living Room Realty,New - 4 hours ago,5,4.5,4599,sqft,"5114 NE Wistaria Dr, Portland, OR 97213",Portland, OR 97213
1572,750000,USD,Living Room Realty,New - 1 hour ago,3,2.5,2720,sqft,"5249 SW Dosch Rd, Portland, OR 97239",Portland, OR 97239
1573,699000,USD,Oregon First,New - 2 hours ago,3,2.5,2138,sqft,"1106 SE Bidwell St, Portland, OR 97202",Portland, OR 97202
1574,599000,USD,Redfin,New - 2 hours ago,5,2.0,3387,sqft,"3404 SE 51st Ave, Portland, OR 97206",Portland, OR 97206
1575,699900,USD,Redfin,New - 2 hours ago,4,3.5,3052,sqft,"7251 SW 33rd Ave, Portland, OR 97219",Portland, OR 97219
1576,365500,USD,Redfin,New - 14 mins ago,3,2.0,2132,sqft,"5615 SE 115th Ave, Portland, OR 97266",Portland, OR 97266
1577,375000,USD,Windermere Realty Trust,New - 16 hours ago,3,2.5,1464,sqft,"8112 SE Taylor St, Portland, OR 97215",Portland, OR 97215
1578,895000,USD,Portland Creative Realtors,New - 1 hour ago,3,3.0,2975,sqft,"2665 SW Brae Mar Ct, Portland, OR 97201",Portland, OR 97201
1579,499000,USD,"Exp Realty, Llc",New - 18 hours ago,4,2.5,3215,sqft,"1344 NE Euclid Ave, Portland, OR 97213",Portland, OR 97213
1580,385000,USD,Keller Williams-PDX Central,New - 7 mins ago,2,1.0,1744,sqft,"4119 NE 54th Ave, Portland, OR 97218",Portland, OR 97218
1581,599900,USD,Living Room Realty,New - 3 hours ago,4,2.0,2680,sqft,"9232 N Syracuse St, Portland, OR 97203",Portland, OR 97203
1582,569000,USD,More Realty,New - 2 hours ago,5,1.0,3160,sqft,"3344 NE 74th Ave, Portland, OR 97213",Portland, OR 97213
1583,414500,USD,Walczyk Associates Realty,New - 14 mins ago,3,2.0,1644,sqft,"4029 SE 29th St, Gresham, OR 97080",Gresham, OR 97080
1584,339900,USD,Portland Proper Real Estate,New - 20 hours ago,3,2.0,1422,sqft,"330 NE 148th Ave, Portland, OR 97230",Portland, OR 97230
1585,200000,USD,Cascade Sotheby's International Realty,New - 9 hours ago,1,1.0,579,sqft,"255 SW Harrison St Apt 6A, Portland, OR 97201",Portland, OR 97201
1586,1350000,USD,"Meadows Group Inc., Realtors",New - 9 hours ago,4,3.5,4336,sqft,"554 SW 48th Dr, Portland, OR 97221",Portland, OR 97221
1587,339500,USD,Equity Builders Realty,New - 18 hours ago,3,2.0,1417,sqft,"1027 SE Barnes Rd, Gresham, OR 97080",Gresham, OR 97080
1588,385000,USD,Elite Realty,New - 15 hours ago,3,2.5,2164,sqft,"13207 SE Mall St, Portland, OR 97236",Portland, OR 97236
1589,349000,USD,JOHN L. SCOTT REAL ESTATE - WOODSTOCK,New - 19 hours ago,3,1.0,1244,sqft,"3006 SE 112th Ave, Portland, OR 97266",Portland, OR 97266
1590,474900,USD,City and State Real Estate,New - 15 hours ago,5,3.0,2732,sqft,"10737 SE Stephens St, Portland, OR 97216",Portland, OR 97216
1591,229900,USD,Berkshire Hathaway Homeservices Real Estate Professionals,New - 2 hours ago,2,1.5,1088,sqft,"5559 SW Multnomah Blvd, Portland, OR 97219",Portland, OR 97219
1592,305000,USD,Keller Williams Realty Profes.,New - 14 hours ago,2,1.0,764,sqft,"9216 SE Yamhill St, Portland, OR 97216",Portland, OR 97216
1593,519000,USD,Rarebird Real Estate,New - 18 hours ago,3,1.5,2448,sqft,"121 NE Knott St, Portland, OR 97212",Portland, OR 97212
1594,995000,USD,Rarebird Real Estate,New - 15 hours ago,4,3.5,5050,sqft,"6937 SW 31st Ave, Portland, OR 97219",Portland, OR 97219
1595,579000,USD,Rarebird Real Estate,New - 15 hours ago,4,2.0,2632,sqft,"2933 NE 31st Ave, Portland, OR 97212",Portland, OR 97212
1596,429900,USD,Redfin,New - 44 mins ago,3,2.5,1660,sqft,"5816 SE 77th Ave, Portland, OR 97206",Portland, OR 97206
1597,559900,USD,"Meadows Group Inc., Realtors",New - 20 hours ago,4,3.0,2449,sqft,"7414 SE 105th Ave, Portland, OR 97266",Portland, OR 97266
1598,599900,USD,Think Real Estate,New - 11 hours ago,2,2.0,1980,sqft,"2378 NW Birkendene St, Portland, OR 97229",Portland, OR 97229
1599,299000,USD,More Realty,New - 16 hours ago,2,1.0,946,sqft,"1434 N Bryant St Unit 5, Portland, OR 97217",Portland, OR 97217
1600,389950,USD,Windermere Happy Valley,New - 16 hours ago,2,1.0,1320,sqft,"4627 SE 58th Ave, Portland, OR 97206",Portland, OR 97206
1601,414900,USD,John L. Scott Portland Northeast,New - 12 hours ago,3,2.5,1660,sqft,"4555 NE 83rd Ave, Portland, OR 97220",Portland, OR 97220
1602,600000,USD,Paris Group Realty LLC,New - 14 hours ago,3,1.5,2128,sqft,"3027 SE Main St, Portland, OR 97214",Portland, OR 97214
1603,499900,USD,Keller Williams Realty Portland Premiere,New - 35 mins ago,3,2.5,1489,sqft,"4448 SE Evergreen St, Portland, OR 97206",Portland, OR 97206
1604,669900,USD,Harcourts Real Estate Network Group,New - 14 hours ago,4,2.0,2185,sqft,"8102 SW 39th Ave, Portland, OR 97219",Portland, OR 97219
1605,664900,USD,Redfin,New - 12 hours ago,3,2.0,2864,sqft,"3764 SE Harrison St, Portland, OR 97214",Portland, OR 97214
1606,449900,USD,"Premiere Property Group, Llc",New - 53 mins ago,3,1.0,2112,sqft,"414 NE 71st Ave, Portland, OR 97213",Portland, OR 97213
1607,425000,USD,Coldwell Banker Bain of Portland Uptown,New - 20 hours ago,3,2.5,1506,sqft,"7517 NE Irving St, Portland, OR 97213",Portland, OR 97213
1608,379000,USD,Keller Williams-PDX Central,New - 1 hour ago,2,2.5,1095,sqft,"7346 N Curtis Ave, Portland, OR 97217",Portland, OR 97217
1609,540000,USD,Keller Williams Realty Profes.,New - 20 hours ago,3,2.0,1874,sqft,"6818 N Campbell Ave, Portland, OR 97217",Portland, OR 97217
1610,425000,USD,Windermere Realty Trust,New - 18 hours ago,3,3.0,1934,sqft,"1106 NE 188th Pl, Portland, OR 97230",Portland, OR 97230
1611,399000,USD,Keller Williams-PDX Central,New - 1 hour ago,2,2.5,1095,sqft,"7333 N Villard Ave, Portland, OR 97217",Portland, OR 97217
1612,849000,USD,"Jones Group Realtors, Llc",New - 9 hours ago,1,1.5,1451,sqft,"420 NW 11th Ave Unit 1105, Portland, OR 97209",Portland, OR 97209
1613,295000,USD,"Premiere Property Group, LLC",New - 26 mins ago,2,2.5,1387,sqft,"428 NE Roth St, Portland, OR 97211",Portland, OR 97211
1614,1300000,USD,"Meadows Group Inc., Realtors",New - 17 hours ago,5,2.5,4903,sqft,"2322 NE 25th Ave, Portland, OR 97212",Portland, OR 97212
1615,285000,USD,Realty One Group Prestige,New,3,2.0,1674,sqft,"2082 NW 15th Ct, Gresham, OR 97030",Gresham, OR 97030
1616,285000,USD,Keller Williams-PDX Central,New,3,1.0,1040,sqft,"2709 SE 129th Ave, Portland, OR 97236",Portland, OR 97236
1617,449900,USD,Keller Williams Realty Profes.,New - 20 hours ago,3,1.5,2135,sqft,"206 SW Palatine Hill Rd, Portland, OR 97219",Portland, OR 97219
1618,305000,USD,Soldera Properties Inc,New,3,1.5,2064,sqft,"2216 SE 178th Pl, Portland, OR 97233",Portland, OR 97233
1619,485000,USD,Northwest Realty Source,New - 22 hours ago,3,3.0,2856,sqft,"1527 SE 32nd St, Troutdale, OR 97060",Troutdale, OR 97060
1620,338950,USD,RE/MAX Equity Group,New,3,2.0,1422,sqft,"303 SE Maple Cir, Gresham, OR 97080",Gresham, OR 97080
1621,249900,USD,"The Broker Network, Llc",New,2,1.0,760,sqft,"6316 SE 96th Ave, Portland, OR 97266",Portland, OR 97266
1622,459000,USD,"Realty Net, LLC.",New - 23 hours ago,1,1.0,560,sqft,"5316 NE Mason St, Portland, OR 97218",Portland, OR 97218
1623,324900,USD,Redfin,New,2,1.0,624,sqft,"6012 SE Bush St, Portland, OR 97206",Portland, OR 97206
1624,199900,USD,Matin Real Estate,New - 20 hours ago,2,1.0,1080,sqft,"5244 SW 42nd Ave, Portland, OR 97221",Portland, OR 97221
1625,495000,USD,Living Room Realty,New - 23 hours ago,3,1.0,1656,sqft,"2302 SE 37th Ave, Portland, OR 97214",Portland, OR 97214
1626,320000,USD,Keller Williams Realty Profes.,New,6,2.0,2622,sqft,"15751 SE Powell Blvd, Portland, OR 97236",Portland, OR 97236
1627,780000,USD,Keller Williams Realty Profes.,New - 21 hours ago,6,3.0,3938,sqft,"3955 SW Tower Way, Portland, OR 97221",Portland, OR 97221
1628,379900,USD,"Meadows Group Inc., Realtors",New - 21 hours ago,3,1.5,936,sqft,"8927 N Geneva Ave, Portland, OR 97203",Portland, OR 97203
1629,359900,USD,Redfin,New,3,2.0,1868,sqft,"8009 SE Gladstone St, Portland, OR 97206",Portland, OR 97206
1630,435000,USD,"Exp Realty, Llc",New,3,2.0,1807,sqft,"1630 NE Bell Dr, Portland, OR 97220",Portland, OR 97220
1631,389900,USD,Vintage Real Estate,New - 21 hours ago,2,1.0,1456,sqft,"3111 N Farragut St, Portland, OR 97217",Portland, OR 97217
1632,249900,USD,Keller Williams Realty Portland Premiere,New,2,2.0,1212,sqft,"47 Oswego Smt, Lake Oswego, OR 97035",Lake Oswego, OR 97035
1633,489900,USD,"Meadows Group Inc., Realtors",New,2,1.0,1612,sqft,"1442 SE Palm St, Portland, OR 97214",Portland, OR 97214
1634,354900,USD,Georgetown Realty Inc.,New - 23 hours ago,4,1.5,1626,sqft,"10837 NE Brazee St, Portland, OR 97220",Portland, OR 97220
